ItemCode	ItemName	ForeignName	ItemsGroupCode	CustomsGroupCode	SalesVATGroup	BarCode	VatLiable	PurchaseItem	SalesItem	InventoryItem	IncomeAccount	ExemptIncomeAccount	ExpanseAccount	Mainsupplier	SupplierCatalogNo	DesiredInventory	MinInventory	Picture	User_Text	SerialNum	CommissionPercent	CommissionSum	CommissionGroup	TreeType	AssetItem	DataExportCode	Manuacturer	ManageSerialNumbers	ManageBatchNumbers	Valid	ValidFrom	ValidTo	ValidRemarks	Frozen	FrozenFrom	FrozenTo	FrozenRemarks	SalesUnit	SalesItemsPerUnit	SalesPackagingUnit	SalesQtyPerPackUnit	SalesUnitLength	SalesLengthUnit	SalesUnitWidth	SalesWidthUnit	SalesUnitHeight	SalesHeightUnit	SalesUnitVolume	SalesVolumeUnit	SalesUnitWeight	SalesWeightUnit	PurchaseUnit	PurchaseItemsPerUnit	PurchasePackagingUnit	PurchaseQtyPerPackUnit	PurchaseUnitLength	PurchaseLengthUnit	PurchaseUnitWidth	PurchaseWidthUnit	PurchaseUnitHeight	PurchaseHeightUnit	PurchaseUnitVolume	PurchaseVolumeUnit	PurchaseUnitWeight	PurchaseWeightUnit	PurchaseVATGroup	SalesFactor1	SalesFactor2	SalesFactor3	SalesFactor4	PurchaseFactor1	PurchaseFactor2	PurchaseFactor3	PurchaseFactor4	ForeignRevenuesAccount	ECRevenuesAccount	ForeignExpensesAccount	ECExpensesAccount	AvgStdPrice	DefaultWarehouse	ShipType	GLMethod	TaxType	MaxInventory	ManageStockByWarehouse	PurchaseHeightUnit1	PurchaseUnitHeight1	PurchaseLengthUnit1	PurchaseUnitLength1	PurchaseWeightUnit1	PurchaseUnitWeight1	PurchaseWidthUnit1	PurchaseUnitWidth1	SalesHeightUnit1	SalesUnitHeight1	SalesLengthUnit1	SalesUnitLength1	SalesWeightUnit1	SalesUnitWeight1	SalesWidthUnit1	SalesUnitWidth1	ForceSelectionOfSerialNumber	ManageSerialNumbersOnReleaseOnly	WTLiable	CostAccountingMethod	SWW	WarrantyTemplate	IndirectTax	ArTaxCode	ApTaxCode	BaseUnitName	ItemCountryOrg	IssueMethod	SRIAndBatchManageMethod	IsPhantom	InventoryUOM	PlanningSystem	ProcurementMethod	OrderIntervals	OrderMultiple	LeadTime	MinOrderQuantity	ItemType	ItemClass	OutgoingServiceCode	IncomingServiceCode	ServiceGroup	NCMCode	MaterialType	MaterialGroup	ProductSource	Properties1	Properties2	Properties3	Properties4	Properties5	Properties6	Properties7	Properties8	Properties9	Properties10	Properties11	Properties12	Properties13	Properties14	Properties15	Properties16	Properties17	Properties18	Properties19	Properties20	Properties21	Properties22	Properties23	Properties24	Properties25	Properties26	Properties27	Properties28	Properties29	Properties30	Properties31	Properties32	Properties33	Properties34	Properties35	Properties36	Properties37	Properties38	Properties39	Properties40	Properties41	Properties42	Properties43	Properties44	Properties45	Properties46	Properties47	Properties48	Properties49	Properties50	Properties51	Properties52	Properties53	Properties54	Properties55	Properties56	Properties57	Properties58	Properties59	Properties60	Properties61	Properties62	Properties63	Properties64	AutoCreateSerialNumbersOnRelease	DNFEntry	GTSItemSpec	GTSItemTaxCategory	U_u_familiaa	U_SubFamilia	U_Marca
11001505215	TERM PLTO PQÑO RCTO1-1/4MANG1-1/4F  N20-20FLH	N20-20FLH	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		4	tNO																															UND																																																																																				1100	1	50
11001505216	"TERMINAL SAE CODE 62 FLANGE-45 1"" FLANGE X 1"" HOSE ID"	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		2	tNO																															NULL																																																																																				1100	1	50
11001505217	TERM DE PLATO CATERPILA 1-1/4x1-1/4 90  N20-20FLH90	NULL	100				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		6	tNO																															NULL																																																																																				1100	1	50
11001505218	TERM S- BSPP 4MALLA3/4x3/4 JASON N12-12FBSPP	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		1	tNO																															UND																																																																																				1100	1	50
11001505219	TERM HEMB ROSCA INGLESA 3/4 MANG 3/4 F JASON	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	1	50
11001505220	TERM MIL HEMBRA 3/4 P/R12 N12-30FMS JASON	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	1	50
11001505221	"TERMINAL 45GRADO HEMBRA CONO 24"""	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	1	50
11001505222	"TERMINAL 90 GRADO HEMBRA  CONO 24"""	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	1	50
100025725223	MANOMETRO111.10 2.51/4LM0-30PSI WIKA	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725224	MANOMETRO111.10 2.51/4LM0-60PSI WIKA	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725225	MANOMETRO111.10 2.51/4LM0-100PSI WIKA	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725226	MANOMETRO111.10 2.51/4LM0-160PSI WIKA	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725227	MANOMETRO111.10 2.51/4LM0-200PSI WIKA	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725228	MANOMETRO111.10 2.51/4LM0-300PSI WIKA	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725229	MANOMETRO111.10 2.51/4LM0-400PSI WIKA	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725230	MANOMETRO111.10 2.51/4LM0-600PSI WIKA	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725231	MANOMETRO PROC232.34 4.51/2LM0-10 BAR	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725232	MANOMETRO 232.34 61/2LM0-160PSI WIKA	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
11001505233	TERM S/PLANO 1/2x1/2 90º FLEXTRAL	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	1	50
100025725234	MANOMETRO 111.10 1.51/8NPT/CBM0-6BAR	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725235	MANO INDUS 233.54, D.C 4 CONEX LM 1/2	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725236	MANO INDUS 233.54, D.C 4 CONEX LM 1/2	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100026745237	MANOMETRO ABS CBM, CONEXION COBRE ALLOY, TUBO BOURDA WN12.090R	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1000	26	74
100025725238	MANOM.233.53 2.5 1/4 NPT/LM 0-15 BAR	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725239	MANO INDUS 233.54, D.C 2-1/2 CONEX LM	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725240	MANOM.233.53 2.5 1/4 NPT/LM 0-25 BAR	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725241	MANOMETRO 612.20 41/4NPT/LM0-200MBAR	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725242	MANOMETRO 233.53 41/2NPT/LM 0-50 BAR	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725243	WIKA  233.53 2.5 40 BAR G 1/4 B CBM	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1000	25	72
100025725244	MANOMETRO 232.54 2.51/4NPT/LM0-16 BAR	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725245	MANOMETRO 233.54 41/2NPT/LM0-10 BAR	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725246	MANOMETRO 233.54 41/2NPT/LM 0-15 BAR	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725247	WIKA 213.53 2.5 7 BAR  G 1/4 B L	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1000	25	72
100025725248	WIKA 233-53 2.5 7 BAR G 1/4 B CBM	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1000	25	72
100025725249	WIKA  253.53 2.5 600 PSI/BAR G 1/4 B L	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1000	25	72
100025725250	WIKA  233-53 2.5 400 PSI/BAR G 1/4 B L	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1000	25	72
100025725251	WIKA 233.53 2.5 100 PSI/BAR G 1/4 B L	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1000	25	72
11001505252	"TERMINAL 1-1/4"" X 1-1/4"" JIC 45°"	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	1	50
11001505253	"TERMINAL JIC DE 1-1/2""X1-1/2"" DE 6MALLA 45° VS24-24FJ45"	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	1	50
11001505254	"TERMINAL JASON JIC DE 90° 1*-1/4"" X1-1/4"" VS20-20FJ90M"	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															UND																																																																																				1100	1	50
11001505255	"TERMINAL JASON JIC DE 90° 1*-1/2"" X1-1/2"" VS20-20FJ90M"	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		1	tNO																															UND																																																																																				1100	1	50
11001505256	TERM HEMB S-PLANO45°1-1/2MANG1-1/2 JASON	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															NULL																																																																																				1100	1	50
11002325257	TERM MACHO ACOPLE RAPIDO  6 X 6 COLA D	NULL	102				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	2	32
11001505258	"TERMINAL SAE CODE  61 FLANGE -STRAIGHT 1"" FLANGE X 1"" HOSE ID"	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		6	tNO																															NULL																																																																																				1100	1	50
11001505259	"TERMINAL SAE CODE 61 FLANGE-45 3/4"" FLANGE  X3/4"" HOSE ID"	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tYES																															NULL																																																																																				1100	1	50
11001505260	"TERMINAL CAT.FLANGE-45 STRAIGHT 1"" FLANGE X 1"" HOSE ID"	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		1	tNO																															NULL																																																																																				1100	1	50
11001505261	"TERMINAL SAE CODE 61 FLANGE-90 1"" FLANGE X 1"" HOSE ID"	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		1	tNO																															NULL																																																																																				1100	1	50
11001505262	"TERMINAL SAE CODE 62 FLANGE  STRAIGHT 3/4"" FLANGE X 3/4"" HOSE ID"	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		1	tNO																															NULL																																																																																				1100	1	50
11001505263	"TERMINAL  SAE CODE  62 FLANGE-STRAIGHT 1""FLANGE X 1"" HOSE ID"	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		1	tNO																															NULL																																																																																				1100	1	50
11001505264	"TERMINAL HIDRAULICO SAE62 DE 1-14"" FLANGE X 1-1/4"" STRAIGHT"	"TERMINAL HIDRAULICO SAE62 DE 1-14"" FLANGE X 1-1/4"" STRAIGHT"	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		7	tNO																															UND																																																																																				1100	1	50
11001505265	"TERMINAL SAE CODE 60 FLANGE -90 3/4"" FLANGE X3/4"" HOSE ISD"	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		2	tNO																															NULL																																																																																				1100	1	50
11001505266	"TERMINAL SAE CODE 62 FLANGE -90 1"" FLANGE X 1"" HOSE ID"	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		1	tNO																															NULL																																																																																				1100	1	50
11001505267	TERM REUSABLE P/CHAMBER HEMB 3/8 X 3/8	NULL	110				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1100	1	50
100019725268	TERM DE COLUMNA 0-160ºF 1 ESCALA WIKA	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	19	72
100025725269	MANOMETRO 111.11 2.5 1/4LM1000PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725270	MANOMETRO 111.11 2.5 1/4LM2000PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725271	MANOMETRO A/INOX3.51/40-600PSI WIKA	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725272	MANO SECO 100MBAR 3C CONEX 1/2BL WIKA	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725273	MANOMETRO 2.5CARATULA1/40-100PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725274	"MANOMETRO DE 2.5"" DE 0 A 100 PSI I/4 NPT WIKA BRONCE"	NULL	117				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									NULL														NULL																														W		0	tYES																															NULL																																																																																				1000	25	72
100025725275	MANOMETRO213.53 2.51/4NPT/LM 0-200PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725276	MANOMETRO 111.10 1.530 PSI 1/8NPT WIKA	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725277	MANOMETRO111.10 1.51/8NPT 30HG/CM2	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725278	MANOMETRO111.10 2.51/40-1000/KG/CM2	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725279	MANOMETRO 2.51500PSI1/4LM WIKA	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725280	MANOMETRO213.53 41/4NPTLM30PSIKGCM2	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725281	MANOMETRO213.53 41/4NPT/LM-30PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725282	MANOMETRO213.53 41/4NPTLM 0-60PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725283	MANOMETRO213.53 41/4NPT/LM 0-160PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725284	MANOMETRO213.53 41/4NPT/LM 0-200PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725285	MANOMETRO213.53 41/4NPT/LM 0-600PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725286	MANOMETRO213.53 41/4NPT/LM 0-1000PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725287	MANOMETRO213.53 41/4NPT/LM 0-1500PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725288	MANO232.54 2.51/4NPT/LM0-15PSI/KGCM2	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725289	MANO232.54 2.51/4NPT/CBM0-600PSI/KGCM2	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725290	MANO232.34 4.51/2NPT/LM300-15PSI/KGCM	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725291	MANO232.34 4.51/2NPT/LM300-30PSI/KGCM	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725292	MANO232.34 4.51/2NPT/LM300-100PSI/KGC	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725293	MANO232.34 4.51/2NPT/LM300-160PSI/KGC	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725294	MANO232.34 4.51/2NPT/LM0-15 PSI/KGCM2	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725295	MANO232.34 4.51/2NPT/LM0-30PSI/KGCM2	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725296	MANO232.34 4.51/2NPT/LM0-60PSI/KGCM2	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725297	MANO232.34 4.51/2NPT/LM 0-160 PSI/KG/C	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725298	MANO232.34 4.51/2NPT/LM 0-200 PSI/KG/C	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725299	MANO232.34 4.51/2NPT/LM 0-300 PSI/KG/C	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725300	MANO232.34 4.51/2NPT/LM 0-600 PSI/KG/C	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725301	MANO232.34 4.51/2NPT/LM 0-800 PSI/KG/C	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725302	MANO232.34 4.51/2NPT/LM0-1000PSI/KG/CM	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725303	MANO232.34 4.51/2NPT/LM0-2000PSI/KG/CM	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725304	MANO232.34 4.51/2NPT/LM0-3000PSI/KG/CM	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725305	MANO232.34 4.51/2NPT/LM0-5000PSI/KGCM2	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725306	MANO232.34 4.51/2NPT/LM0-10000PSI/KGCM	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725307	MANOMETRO 213.53 41/4NPT/LM0-3000PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725308	MANOMETRO 30PSI/BAR 1/2NPT LM DE 4	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725309	MANOMETRO 60PSI/BAR 1/2NPT LM DE 4	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725310	MANOMETRO 1000PSI/BAR 1/2NPT LM DE 4	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725311	MANOMETRO 232.54 43000PSI/BAR1/2 NPT/LM	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725312	MANO 232.54 41/2NPT/LBM0-600PSI/KGCM2	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725313	MANOM 232.54 2.51/4NPT/LM0-30PSI/BAR	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725314	MANOM 232.54 2.51/4NPT/LM0-60PSI/BAR	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725315	MANO232.54 2.51/4NPT/LM0-160PSI/BAR	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725316	MANO232.54 C/G 2.51/4NPT/LM0-160PSI/BA	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725317	MANO232.54 2.5 600PSI/BAR 1/4NPT WIKA	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725318	MANO232.54 2.51/4NPT/LM30-0-30PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725319	MANO232.54 2.51/4NPT/LM30-0-60PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725320	MANO232.54 2.51/4NPT/LM30-0-100PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725321	MANO232.54 2.51/4NPT/LM30-0-160PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725322	MANOM232.54 2.51/4NPT/LM0-30PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725323	MANOM232.54 2.51/4NPT/LM0-160PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725324	MANOM232.54 2.51/4NPT/CBM30-0-15PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725325	MANOM232.54 2.51/4NPT/CBM30-0-30PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725326	MANOM232.54 2.51/4NPT/CBM30-0-60PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
100025725327	MANOM232.54 2.51/4NPT/CBM30-0-100PSI	NULL	108				tYES	tYES	tYES	tYES					NULL		0								tNO			tNO	tNO									UND														UND																														W		0	tNO																															UND																																																																																				1000	25	72
